Index,Cancer,Drug,Gene,Raw P value,Link
13513,Glioblastoma multiforme (GBM),Temozolomide,UBXN8,0.04932750173,LINK
13514,Glioblastoma multiforme (GBM),Temozolomide,PPP2CB,0.04932750173,LINK
13515,Glioblastoma multiforme (GBM),Temozolomide,TEX15,0.04932750173,LINK
13516,Glioblastoma multiforme (GBM),Temozolomide,PURG,0.04932750173,LINK
13517,Glioblastoma multiforme (GBM),Temozolomide,WRN,0.04932750173,LINK
13518,Glioblastoma multiforme (GBM),Temozolomide,RNA5SP261,0.04932750173,LINK
13519,Glioblastoma multiforme (GBM),Temozolomide,NRG1,0.04932750173,LINK
13520,Glioblastoma multiforme (GBM),Temozolomide,RNA5SP262,0.04932750173,LINK
13521,Glioblastoma multiforme (GBM),Temozolomide,RNA5SP263,0.04932750173,LINK
13522,Brain Lower Grade Glioma (LGG),Temozolomide,IGSF11,0.04940956479,LINK
13523,Brain Lower Grade Glioma (LGG),Temozolomide,C3orf30,0.04940956479,LINK
13524,Brain Lower Grade Glioma (LGG),Temozolomide,UPK1B,0.04940956479,LINK
13525,Brain Lower Grade Glioma (LGG),Temozolomide,B4GALT4,0.04940956479,LINK
13526,Brain Lower Grade Glioma (LGG),Temozolomide,ARHGAP31,0.04940956479,LINK
13527,Brain Lower Grade Glioma (LGG),Temozolomide,TMEM39A,0.04940956479,LINK
13528,Brain Lower Grade Glioma (LGG),Temozolomide,POGLUT1,0.04940956479,LINK
13529,Brain Lower Grade Glioma (LGG),Temozolomide,TIMMDC1,0.04940956479,LINK
13530,Brain Lower Grade Glioma (LGG),Temozolomide,CD80,0.04940956479,LINK
13531,Brain Lower Grade Glioma (LGG),Temozolomide,ADPRH,0.04940956479,LINK
13532,Brain Lower Grade Glioma (LGG),Temozolomide,PLA1A,0.04940956479,LINK
13533,Brain Lower Grade Glioma (LGG),Temozolomide,POPDC2,0.04940956479,LINK
13534,Brain Lower Grade Glioma (LGG),Temozolomide,COX17,0.04940956479,LINK
13535,Brain Lower Grade Glioma (LGG),Temozolomide,MAATS1,0.04940956479,LINK
13536,Brain Lower Grade Glioma (LGG),Temozolomide,NR1I2,0.04940956479,LINK
13537,Brain Lower Grade Glioma (LGG),Temozolomide,GSK3B,0.04940956479,LINK
13538,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL762P,0.04940956479,LINK
13539,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL397P,0.04940956479,LINK
13540,Brain Lower Grade Glioma (LGG),Temozolomide,GPR156,0.04940956479,LINK
13541,Brain Lower Grade Glioma (LGG),Temozolomide,ZCCHC7,0.04943565599,LINK
13542,Brain Lower Grade Glioma (LGG),Temozolomide,FBXO10,0.04943565599,LINK
13543,Brain Lower Grade Glioma (LGG),Temozolomide,TOMM5,0.04943565599,LINK
13544,Brain Lower Grade Glioma (LGG),Temozolomide,FRMPD1,0.04943565599,LINK
13545,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SKP171,0.04943565599,LINK
13546,Brain Lower Grade Glioma (LGG),Temozolomide,TRMT10B,0.04943565599,LINK
13547,Brain Lower Grade Glioma (LGG),Temozolomide,EXOSC3,0.04943565599,LINK
13548,Brain Lower Grade Glioma (LGG),Temozolomide,ACP6,0.04944209767,LINK
13549,Brain Lower Grade Glioma (LGG),Temozolomide,ANKRD20A12P,0.04944209767,LINK
13550,Brain Lower Grade Glioma (LGG),Temozolomide,ANKRD34A,0.04944209767,LINK
13551,Brain Lower Grade Glioma (LGG),Temozolomide,ANKRD35,0.04944209767,LINK
13552,Brain Lower Grade Glioma (LGG),Temozolomide,BCL9,0.04944209767,LINK
13553,Brain Lower Grade Glioma (LGG),Temozolomide,BOLA1,0.04944209767,LINK
13554,Brain Lower Grade Glioma (LGG),Temozolomide,CD160,0.04944209767,LINK
13555,Brain Lower Grade Glioma (LGG),Temozolomide,CHD1L,0.04944209767,LINK
13556,Brain Lower Grade Glioma (LGG),Temozolomide,FAM72B,0.04944209767,LINK
13557,Brain Lower Grade Glioma (LGG),Temozolomide,FAM72C,0.04944209767,LINK
13558,Brain Lower Grade Glioma (LGG),Temozolomide,FAM72D,0.04944209767,LINK
13559,Brain Lower Grade Glioma (LGG),Temozolomide,FCGR1A,0.04944209767,LINK
13560,Brain Lower Grade Glioma (LGG),Temozolomide,FCGR1B,0.04944209767,LINK
13561,Brain Lower Grade Glioma (LGG),Temozolomide,FCGR1C,0.04944209767,LINK
13562,Brain Lower Grade Glioma (LGG),Temozolomide,FMO5,0.04944209767,LINK
13563,Brain Lower Grade Glioma (LGG),Temozolomide,GJA5,0.04944209767,LINK
13564,Brain Lower Grade Glioma (LGG),Temozolomide,GJA8,0.04944209767,LINK
13565,Brain Lower Grade Glioma (LGG),Temozolomide,GNRHR2,0.04944209767,LINK
13566,Brain Lower Grade Glioma (LGG),Temozolomide,GPR89A,0.04944209767,LINK
13567,Brain Lower Grade Glioma (LGG),Temozolomide,GPR89B,0.04944209767,LINK
13568,Brain Lower Grade Glioma (LGG),Temozolomide,GPR89C,0.04944209767,LINK
13569,Brain Lower Grade Glioma (LGG),Temozolomide,HFE2,0.04944209767,LINK
13570,Brain Lower Grade Glioma (LGG),Temozolomide,HIST2H2AA3,0.04944209767,LINK
13571,Brain Lower Grade Glioma (LGG),Temozolomide,HIST2H2AA4,0.04944209767,LINK
13572,Brain Lower Grade Glioma (LGG),Temozolomide,HIST2H2AB,0.04944209767,LINK
13573,Brain Lower Grade Glioma (LGG),Temozolomide,HIST2H2AC,0.04944209767,LINK
13574,Brain Lower Grade Glioma (LGG),Temozolomide,HIST2H2BA,0.04944209767,LINK
13575,Brain Lower Grade Glioma (LGG),Temozolomide,HIST2H2BE,0.04944209767,LINK
13576,Brain Lower Grade Glioma (LGG),Temozolomide,HIST2H2BF,0.04944209767,LINK
13577,Brain Lower Grade Glioma (LGG),Temozolomide,HIST2H3A,0.04944209767,LINK
13578,Brain Lower Grade Glioma (LGG),Temozolomide,HIST2H3C,0.04944209767,LINK
13579,Brain Lower Grade Glioma (LGG),Temozolomide,HIST2H3D,0.04944209767,LINK
13580,Brain Lower Grade Glioma (LGG),Temozolomide,HIST2H4A,0.04944209767,LINK
13581,Brain Lower Grade Glioma (LGG),Temozolomide,HIST2H4B,0.04944209767,LINK
13582,Brain Lower Grade Glioma (LGG),Temozolomide,HYDIN2,0.04944209767,LINK
13583,Brain Lower Grade Glioma (LGG),Temozolomide,ITGA10,0.04944209767,LINK
13584,Brain Lower Grade Glioma (LGG),Temozolomide,LINC00623,0.04944209767,LINK
13585,Brain Lower Grade Glioma (LGG),Temozolomide,LINC00624,0.04944209767,LINK
13586,Brain Lower Grade Glioma (LGG),Temozolomide,LIX1L,0.04944209767,LINK
13587,Brain Lower Grade Glioma (LGG),Temozolomide,NBPF10,0.04944209767,LINK
13588,Brain Lower Grade Glioma (LGG),Temozolomide,NBPF11,0.04944209767,LINK
13589,Brain Lower Grade Glioma (LGG),Temozolomide,NBPF12,0.04944209767,LINK
13590,Brain Lower Grade Glioma (LGG),Temozolomide,NBPF14,0.04944209767,LINK
13591,Brain Lower Grade Glioma (LGG),Temozolomide,NBPF15,0.04944209767,LINK
13592,Brain Lower Grade Glioma (LGG),Temozolomide,NBPF16,0.04944209767,LINK
13593,Brain Lower Grade Glioma (LGG),Temozolomide,NBPF20,0.04944209767,LINK
13594,Brain Lower Grade Glioma (LGG),Temozolomide,NBPF24,0.04944209767,LINK
13595,Brain Lower Grade Glioma (LGG),Temozolomide,NBPF8,0.04944209767,LINK
13596,Brain Lower Grade Glioma (LGG),Temozolomide,NBPF9,0.04944209767,LINK
13597,Brain Lower Grade Glioma (LGG),Temozolomide,NOTCH2NL,0.04944209767,LINK
13598,Brain Lower Grade Glioma (LGG),Temozolomide,NUDT17,0.04944209767,LINK
13599,Brain Lower Grade Glioma (LGG),Temozolomide,PDE4DIP,0.04944209767,LINK
13600,Brain Lower Grade Glioma (LGG),Temozolomide,PDZK1P1,0.04944209767,LINK
13601,Brain Lower Grade Glioma (LGG),Temozolomide,PDZK1,0.04944209767,LINK
13602,Brain Lower Grade Glioma (LGG),Temozolomide,PEX11B,0.04944209767,LINK
13603,Brain Lower Grade Glioma (LGG),Temozolomide,PIAS3,0.04944209767,LINK
13604,Brain Lower Grade Glioma (LGG),Temozolomide,POLR3C,0.04944209767,LINK
13605,Brain Lower Grade Glioma (LGG),Temozolomide,POLR3GL,0.04944209767,LINK
13606,Brain Lower Grade Glioma (LGG),Temozolomide,PPIAL4A,0.04944209767,LINK
13607,Brain Lower Grade Glioma (LGG),Temozolomide,PPIAL4B,0.04944209767,LINK
13608,Brain Lower Grade Glioma (LGG),Temozolomide,PPIAL4C,0.04944209767,LINK
13609,Brain Lower Grade Glioma (LGG),Temozolomide,PPIAL4D,0.04944209767,LINK
13610,Brain Lower Grade Glioma (LGG),Temozolomide,PPIAL4G,0.04944209767,LINK
13611,Brain Lower Grade Glioma (LGG),Temozolomide,PRKAB2,0.04944209767,LINK
13612,Brain Lower Grade Glioma (LGG),Temozolomide,RBM8A,0.04944209767,LINK
13613,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SKP88,0.04944209767,LINK
13614,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL261P,0.04944209767,LINK
13615,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP57,0.04944209767,LINK
13616,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP58,0.04944209767,LINK
13617,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP59,0.04944209767,LINK
13618,Brain Lower Grade Glioma (LGG),Temozolomide,RNF115,0.04944209767,LINK
13619,Brain Lower Grade Glioma (LGG),Temozolomide,SEC22B,0.04944209767,LINK
13620,Brain Lower Grade Glioma (LGG),Temozolomide,SRGAP2B,0.04944209767,LINK
13621,Brain Lower Grade Glioma (LGG),Temozolomide,TXNIP,0.04944209767,LINK
13622,Glioblastoma multiforme (GBM),Temozolomide,DEAF1,0.04965358158,LINK
13623,Glioblastoma multiforme (GBM),Temozolomide,EPS8L2,0.04965358158,LINK
13624,Glioblastoma multiforme (GBM),Temozolomide,TMEM80,0.04965358158,LINK
13625,Glioblastoma multiforme (GBM),Temozolomide,TALDO1,0.04965358158,LINK
13626,Glioblastoma multiforme (GBM),Temozolomide,PDDC1,0.04965358158,LINK
13627,Brain Lower Grade Glioma (LGG),Temozolomide,MIR592,0.04989050748,LINK
13628,Brain Lower Grade Glioma (LGG),Temozolomide,NOM1,0.04991333832,LINK
13629,Brain Lower Grade Glioma (LGG),Temozolomide,MNX1,0.04991333832,LINK
13630,Brain Lower Grade Glioma (LGG),Temozolomide,C15orf53,0.04996859048,LINK
13631,Brain Lower Grade Glioma (LGG),Temozolomide,SCFD2,0.04997004444,LINK
13632,Brain Lower Grade Glioma (LGG),Temozolomide,PLXNA4,0.05048263403,LINK
13633,Brain Lower Grade Glioma (LGG),Temozolomide,USP40,0.05049163749,LINK
13634,Brain Lower Grade Glioma (LGG),Temozolomide,UGT1A10,0.05049163749,LINK
13635,Brain Lower Grade Glioma (LGG),Temozolomide,UGT1A8,0.05049163749,LINK
13636,Brain Lower Grade Glioma (LGG),Temozolomide,UGT1A9,0.05049163749,LINK
13637,Brain Lower Grade Glioma (LGG),Temozolomide,UGT1A7,0.05049163749,LINK
13638,Brain Lower Grade Glioma (LGG),Temozolomide,UGT1A6,0.05049163749,LINK
13639,Brain Lower Grade Glioma (LGG),Temozolomide,UGT1A5,0.05049163749,LINK
13640,Brain Lower Grade Glioma (LGG),Temozolomide,UGT1A4,0.05049163749,LINK
13641,Brain Lower Grade Glioma (LGG),Temozolomide,STK3,0.05087656693,LINK
13642,Brain Lower Grade Glioma (LGG),Temozolomide,LMOD2,0.05102880257,LINK
13643,Brain Lower Grade Glioma (LGG),Temozolomide,WASL,0.05102880257,LINK
13644,Brain Lower Grade Glioma (LGG),Temozolomide,GPR37,0.05102880257,LINK
13645,Brain Lower Grade Glioma (LGG),Temozolomide,POT1,0.05102880257,LINK
13646,Brain Lower Grade Glioma (LGG),Temozolomide,DPH3,0.05115054363,LINK
13647,Brain Lower Grade Glioma (LGG),Temozolomide,OXNAD1,0.05115054363,LINK
13648,Brain Lower Grade Glioma (LGG),Temozolomide,RFTN1,0.05115054363,LINK
13649,Brain Lower Grade Glioma (LGG),Temozolomide,DAZL,0.05115054363,LINK
13650,Brain Lower Grade Glioma (LGG),Temozolomide,UBE2E1,0.05128830904,LINK
13651,Brain Lower Grade Glioma (LGG),Temozolomide,NKIRAS1,0.05128830904,LINK
13652,Brain Lower Grade Glioma (LGG),Temozolomide,RPL15,0.05128830904,LINK
13653,Brain Lower Grade Glioma (LGG),Temozolomide,NR1D2,0.05128830904,LINK
13654,Brain Lower Grade Glioma (LGG),Temozolomide,LINC00691,0.05128830904,LINK
13655,Brain Lower Grade Glioma (LGG),Temozolomide,NEU2,0.05176294676,LINK
13656,Brain Lower Grade Glioma (LGG),Temozolomide,INPP5D,0.05176294676,LINK
13657,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL32P,0.05176294676,LINK
13658,Brain Lower Grade Glioma (LGG),Temozolomide,SCARNA5,0.05176294676,LINK
13659,Brain Lower Grade Glioma (LGG),Temozolomide,SCARNA6|ENSG00000251791.1,0.05176294676,LINK
13660,Brain Lower Grade Glioma (LGG),Temozolomide,DLD,0.05178099377,LINK
13661,Brain Lower Grade Glioma (LGG),Temozolomide,LAMB1,0.05178099377,LINK
13662,Brain Lower Grade Glioma (LGG),Temozolomide,U3|ENSG00000238297.1,0.05178099377,LINK
13663,Brain Lower Grade Glioma (LGG),Temozolomide,LAMB4,0.05178099377,LINK
13664,Brain Lower Grade Glioma (LGG),Temozolomide,NRCAM,0.05178099377,LINK
13665,Brain Lower Grade Glioma (LGG),Temozolomide,PNPLA8,0.05178099377,LINK
13666,Brain Lower Grade Glioma (LGG),Temozolomide,THAP5,0.05178099377,LINK
13667,Brain Lower Grade Glioma (LGG),Temozolomide,DNAJB9,0.05178099377,LINK
13668,Brain Lower Grade Glioma (LGG),Temozolomide,C7orf66,0.05178099377,LINK
13669,Brain Lower Grade Glioma (LGG),Temozolomide,FLJ00325,0.05178099377,LINK
13670,Brain Lower Grade Glioma (LGG),Temozolomide,IQUB,0.05202029506,LINK
13671,Brain Lower Grade Glioma (LGG),Temozolomide,NDUFA5,0.05202029506,LINK
13672,Brain Lower Grade Glioma (LGG),Temozolomide,ASB15,0.05202029506,LINK
13673,Brain Lower Grade Glioma (LGG),Temozolomide,HYAL4,0.05202029506,LINK
13674,Brain Lower Grade Glioma (LGG),Temozolomide,SPAM1,0.05202029506,LINK
13675,Brain Lower Grade Glioma (LGG),Temozolomide,TMEM229A,0.05202029506,LINK
13676,Brain Lower Grade Glioma (LGG),Temozolomide,KCND2,0.05219365833,LINK
13677,Brain Lower Grade Glioma (LGG),Temozolomide,TSPAN12,0.05219365833,LINK
13678,Brain Lower Grade Glioma (LGG),Temozolomide,ING3,0.05219365833,LINK
13679,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP240,0.05219365833,LINK
13680,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP241,0.05219365833,LINK
13681,Brain Lower Grade Glioma (LGG),Temozolomide,TMEM209,0.05238983324,LINK
13682,Brain Lower Grade Glioma (LGG),Temozolomide,SSMEM1,0.05238983324,LINK
13683,Brain Lower Grade Glioma (LGG),Temozolomide,CPA2,0.05238983324,LINK
13684,Brain Lower Grade Glioma (LGG),Temozolomide,CPA4,0.05238983324,LINK
13685,Brain Lower Grade Glioma (LGG),Temozolomide,snoU13|ENSG00000238336.1,0.05238983324,LINK
13686,Brain Lower Grade Glioma (LGG),Temozolomide,snoU13|ENSG00000239044.1,0.05238983324,LINK
13687,Brain Lower Grade Glioma (LGG),Temozolomide,CPA5,0.05238983324,LINK
13688,Brain Lower Grade Glioma (LGG),Temozolomide,CPA1,0.05238983324,LINK
13689,Brain Lower Grade Glioma (LGG),Temozolomide,CEP41,0.05238983324,LINK
13690,Brain Lower Grade Glioma (LGG),Temozolomide,MEST,0.05238983324,LINK
13691,Brain Lower Grade Glioma (LGG),Temozolomide,MIR335,0.05238983324,LINK
13692,Brain Lower Grade Glioma (LGG),Temozolomide,COPG2,0.05238983324,LINK
13693,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP246,0.05238983324,LINK
13694,Brain Lower Grade Glioma (LGG),Temozolomide,TSGA13,0.05238983324,LINK
13695,Brain Lower Grade Glioma (LGG),Temozolomide,KLF14,0.05238983324,LINK
13696,Brain Lower Grade Glioma (LGG),Temozolomide,MIR29A,0.05238983324,LINK
13697,Brain Lower Grade Glioma (LGG),Temozolomide,MIR29B1,0.05238983324,LINK
13698,Brain Lower Grade Glioma (LGG),Temozolomide,SMARCAD1,0.05243856263,LINK
13699,Brain Lower Grade Glioma (LGG),Temozolomide,PSMB1,0.05248587775,LINK
13700,Brain Lower Grade Glioma (LGG),Temozolomide,TBP,0.05248587775,LINK
13701,Brain Lower Grade Glioma (LGG),Temozolomide,PDCD2,0.05248587775,LINK
13702,Brain Lower Grade Glioma (LGG),Temozolomide,PLCH1,0.0529331445,LINK
13703,Brain Lower Grade Glioma (LGG),Temozolomide,KCNAB1,0.0529331445,LINK
13704,Brain Lower Grade Glioma (LGG),Temozolomide,SSR3,0.0529331445,LINK
13705,Brain Lower Grade Glioma (LGG),Temozolomide,TIPARP,0.0529331445,LINK
13706,Brain Lower Grade Glioma (LGG),Temozolomide,LINC00886,0.0529331445,LINK
13707,Brain Lower Grade Glioma (LGG),Temozolomide,FASTK,0.05303296167,LINK
13708,Brain Lower Grade Glioma (LGG),Temozolomide,TMUB1,0.05303296167,LINK
13709,Brain Lower Grade Glioma (LGG),Temozolomide,AGAP3,0.05303296167,LINK
13710,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL222P,0.05315063984,LINK
13711,Brain Lower Grade Glioma (LGG),Temozolomide,SNX19,0.05351003531,LINK
13712,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL167P,0.05351003531,LINK
13713,Brain Lower Grade Glioma (LGG),Temozolomide,DOCK4,0.05381878313,LINK
13714,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP237,0.05381878313,LINK
13715,Brain Lower Grade Glioma (LGG),Temozolomide,ZNF277,0.05381878313,LINK
13716,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SKP187,0.05381878313,LINK
13717,Brain Lower Grade Glioma (LGG),Temozolomide,IFRD1,0.05381878313,LINK
13718,Brain Lower Grade Glioma (LGG),Temozolomide,LSMEM1,0.05381878313,LINK
13719,Brain Lower Grade Glioma (LGG),Temozolomide,TMEM168,0.05381878313,LINK
13720,Brain Lower Grade Glioma (LGG),Temozolomide,C7orf60,0.05381878313,LINK
13721,Brain Lower Grade Glioma (LGG),Temozolomide,GPR85,0.05381878313,LINK
13722,Brain Lower Grade Glioma (LGG),Temozolomide,TSRM,0.05381878313,LINK
13723,Brain Lower Grade Glioma (LGG),Temozolomide,PPP1R3A,0.05381878313,LINK
13724,Brain Lower Grade Glioma (LGG),Temozolomide,FOXP2,0.05381878313,LINK
13725,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP238,0.05381878313,LINK
13726,Brain Lower Grade Glioma (LGG),Temozolomide,MIR3666,0.05381878313,LINK
13727,Brain Lower Grade Glioma (LGG),Temozolomide,MDFIC,0.05381878313,LINK
13728,Brain Lower Grade Glioma (LGG),Temozolomide,SNORA25|ENSG00000202377.1,0.05381878313,LINK
13729,Brain Lower Grade Glioma (LGG),Temozolomide,TFEC,0.05381878313,LINK
13730,Brain Lower Grade Glioma (LGG),Temozolomide,TES,0.05381878313,LINK
13731,Brain Lower Grade Glioma (LGG),Temozolomide,CAV2,0.05381878313,LINK
13732,Brain Lower Grade Glioma (LGG),Temozolomide,snoZ185,0.05381878313,LINK
13733,Brain Lower Grade Glioma (LGG),Temozolomide,CAV1,0.05381878313,LINK
13734,Brain Lower Grade Glioma (LGG),Temozolomide,PRKAG2,0.05383861146,LINK
13735,Brain Lower Grade Glioma (LGG),Temozolomide,GALNTL5,0.05383861146,LINK
13736,Brain Lower Grade Glioma (LGG),Temozolomide,GALNT11,0.05383861146,LINK
13737,Brain Lower Grade Glioma (LGG),Temozolomide,snoU13|ENSG00000239045.1,0.05383861146,LINK
13738,Brain Lower Grade Glioma (LGG),Temozolomide,KMT2C,0.05383861146,LINK
13739,Brain Lower Grade Glioma (LGG),Temozolomide,FABP5P3,0.05383861146,LINK
13740,Brain Lower Grade Glioma (LGG),Temozolomide,RNA5SP250,0.05383861146,LINK
13741,Brain Lower Grade Glioma (LGG),Temozolomide,snoU13|ENSG00000238557.1,0.05383861146,LINK
13742,Brain Lower Grade Glioma (LGG),Temozolomide,SNORA26|ENSG00000212590.1,0.05383861146,LINK
13743,Brain Lower Grade Glioma (LGG),Temozolomide,XRCC2,0.05383861146,LINK
13744,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL811P,0.05383861146,LINK
13745,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL845P,0.05383861146,LINK
13746,Brain Lower Grade Glioma (LGG),Temozolomide,ACTR3B,0.05383861146,LINK
13747,Brain Lower Grade Glioma (LGG),Temozolomide,NR2C2,0.05420343453,LINK
13748,Brain Lower Grade Glioma (LGG),Temozolomide,MRPS25,0.05420343453,LINK
13749,Brain Lower Grade Glioma (LGG),Temozolomide,ZFYVE20,0.05420343453,LINK
13750,Brain Lower Grade Glioma (LGG),Temozolomide,COL6A4P1,0.05420343453,LINK
13751,Brain Lower Grade Glioma (LGG),Temozolomide,IKBKAP,0.05448595758,LINK
13752,Brain Lower Grade Glioma (LGG),Temozolomide,FAM206A,0.05448595758,LINK
13753,Brain Lower Grade Glioma (LGG),Temozolomide,CTNNAL1,0.05448595758,LINK
13754,Brain Lower Grade Glioma (LGG),Temozolomide,WNT2,0.05492936068,LINK
13755,Brain Lower Grade Glioma (LGG),Temozolomide,ASZ1,0.05492936068,LINK
13756,Brain Lower Grade Glioma (LGG),Temozolomide,U8|ENSG00000200026.1,0.05506388041,LINK
13757,Brain Lower Grade Glioma (LGG),Temozolomide,snoU13|ENSG00000238313.1,0.05506388041,LINK
13758,Brain Lower Grade Glioma (LGG),Temozolomide,SNX18P3,0.05506388041,LINK
13759,Brain Lower Grade Glioma (LGG),Temozolomide,PAFAH1B1,0.05559379646,LINK
13760,Brain Lower Grade Glioma (LGG),Temozolomide,GBX1,0.05565230124,LINK
13761,Brain Lower Grade Glioma (LGG),Temozolomide,ASB10,0.05565230124,LINK
13762,Brain Lower Grade Glioma (LGG),Temozolomide,IQCA1P1,0.05565230124,LINK
13763,Brain Lower Grade Glioma (LGG),Temozolomide,ABCF2,0.05565230124,LINK
13764,Brain Lower Grade Glioma (LGG),Temozolomide,CHPF2,0.05565230124,LINK
13765,Brain Lower Grade Glioma (LGG),Temozolomide,MIR671,0.05565230124,LINK
13766,Brain Lower Grade Glioma (LGG),Temozolomide,SMARCD3,0.05565230124,LINK
13767,Brain Lower Grade Glioma (LGG),Temozolomide,NUB1,0.05565230124,LINK
13768,Brain Lower Grade Glioma (LGG),Temozolomide,WDR86,0.05565230124,LINK
13769,Brain Lower Grade Glioma (LGG),Temozolomide,CRYGN,0.05565230124,LINK
13770,Brain Lower Grade Glioma (LGG),Temozolomide,MIR3907,0.05565230124,LINK
13771,Brain Lower Grade Glioma (LGG),Temozolomide,RHEB,0.05565230124,LINK
13772,Brain Lower Grade Glioma (LGG),Temozolomide,RN7SL76P,0.05565230124,LINK
13773,Brain Lower Grade Glioma (LGG),Temozolomide,PSORS1C2,0.05565677646,LINK
13774,Brain Lower Grade Glioma (LGG),Temozolomide,CCHCR1,0.05565677646,LINK
13775,Brain Lower Grade Glioma (LGG),Temozolomide,TCF19,0.05565677646,LINK
13776,Brain Lower Grade Glioma (LGG),Temozolomide,POU5F1,0.05565677646,LINK
13777,Brain Lower Grade Glioma (LGG),Temozolomide,PSORS1C3,0.05565677646,LINK
13778,Brain Lower Grade Glioma (LGG),Temozolomide,HCG27,0.05565677646,LINK
13779,Brain Lower Grade Glioma (LGG),Temozolomide,ABHD16A,0.05565677646,LINK
